userID,s0axmean,s0axstd,s0axmedian,s0axMAX,s0axMIN,s0axIQR,s0axrms,s0axMAD,s0axMAA,s0aymean,s0aystd,s0aymedian,s0ayMAX,s0ayMIN,s0ayIQR,s0ayrms,s0ayMAD,s0ayMAA,s0azmean,s0azstd,s0azmedian,s0azMAX,s0azMIN,s0azIQR,s0azrms,s0azMAD,s0azMAA,s1axmean,s1axstd,s1axmedian,s1axMAX,s1axMIN,s1axIQR,s1axrms,s1axMAD,s1axMAA,s1aymean,s1aystd,s1aymedian,s1ayMAX,s1ayMIN,s1ayIQR,s1ayrms,s1ayMAD,s1ayMAA,s1azmean,s1azstd,s1azmedian,s1azMAX,s1azMIN,s1azIQR,s1azrms,s1azMAD,s1azMAA,s2axmean,s2axstd,s2axmedian,s2axMAX,s2axMIN,s2axIQR,s2axrms,s2axMAD,s2axMAA,s2aymean,s2aystd,s2aymedian,s2ayMAX,s2ayMIN,s2ayIQR,s2ayrms,s2ayMAD,s2ayMAA,s2azmean,s2azstd,s2azmedian,s2azMAX,s2azMIN,s2azIQR,s2azrms,s2azMAD,s2azMAA,s0_mag_Bin1,s0_mag_Bin2,s0_mag_Bin3,s0_mag_Bin4,s0_mag_ Bin5,s0_mag_Bin6,s0_mag_Bin7,s0_mag_Bin8,s0_mag_Bin9,s0_mag_Bin10,s0_mag_Bin11,s0_mag_Bin12,s0_mag_Bin13,s0_mag_Bin14,s0_mag_Bin15,s0_mag_Bin16,s0_mag_Bin17,s0_mag_ Bin18,s0_mag_Bin19,s0_mag_Bin20,s1_mag_Bin1,s1_mag_Bin2,s1_mag_Bin3,s1_mag_Bin4,s1_mag_ Bin5,s1_mag_Bin6,s1_mag_Bin7,s1_mag_Bin8,s1_mag_Bin9,s1_mag_Bin10,s1_mag_Bin11,s1_mag_Bin12,s1_mag_Bin13,s1_mag_Bin14,s1_mag_Bin15,s1_mag_Bin16,s1_mag_Bin17,s1_mag_ Bin18,s1_mag_Bin19,s1_mag_Bin20,s2_mag_Bin1,s2_mag_Bin2,s2_mag_Bin3,s2_mag_Bin4,s2_mag_ Bin5,s2_mag_Bin6,s2_mag_Bin7,s2_mag_Bin8,s2_mag_Bin9,s2_mag_Bin10,s2_mag_Bin11,s2_mag_Bin12,s2_mag_Bin13,s2_mag_Bin14,s2_mag_Bin15,s2_mag_Bin16,s2_mag_Bin17,s2_mag_ Bin18,s2_mag_Bin19,s2_mag_Bin20,s0az_Bin1,s0az_Bin2,s0az_Bin3,s0az_Bin4,s0az_ Bin5,s0az_Bin6,s0az_Bin7,s0az_Bin8,s0az_Bin9,s0az_Bin10,s0az_Bin11,s0az_Bin12,s0az_Bin13,s0az_Bin14,s0az_Bin15,s0az_Bin16,s0az_Bin17,s0az_ Bin18,s0az_Bin19,s0az_Bin20,s1ax_Bin1,s1ax_Bin2,s1ax_Bin3,s1ax_Bin4,s1ax_ Bin5,s1ax_Bin6,s1ax_Bin7,s1ax_Bin8,s1ax_Bin9,s1ax_Bin10,s1ax_Bin11,s1ax_Bin12,s1ax_Bin13,s1ax_Bin14,s1ax_Bin15,s1ax_Bin16,s1ax_Bin17,s1ax_ Bin18,s1ax_Bin19,s1ax_Bin20,s2ax_Bin1,s2ax_Bin2,s2ax_Bin3,s2ax_Bin4,s2ax_ Bin5,s2ax_Bin6,s2ax_Bin7,s2ax_Bin8,s2ax_Bin9,s2ax_Bin10,s2ax_Bin11,s2ax_Bin12,s2ax_Bin13,s2ax_Bin14,s2ax_Bin15,s2ax_Bin16,s2ax_Bin17,s2ax_ Bin18,s2ax_Bin19,s2ax_Bin20,label
7,0.499375,0.001017,0.499277,0.502728,0.497629,0.000978,0.499376,0.000725,0.000519,0.513528,0.001656,0.513977,0.515841,0.508694,0.001366,0.513531,0.001197,0.000672,0.379947,0.0017,0.380346,0.3823,0.37549,0.001756,0.37995,0.001307,0.00087,0.376043,0.000436,0.376031,0.377023,0.374977,0.000557,0.376043,0.000347,0.000291,0.496753,0.000826,0.496853,0.498809,0.49438,0.000802,0.496754,0.000594,0.000412,0.501187,0.000847,0.501113,0.503006,0.499403,0.001199,0.501187,0.000707,0.00061,0.375594,0.000372,0.375626,0.376542,0.374648,0.00045,0.375594,0.000299,0.000214,0.499933,0.000565,0.499948,0.50152,0.498314,0.000467,0.499933,0.000401,0.00023,0.500311,0.000479,0.50036,0.501306,0.498986,0.00058,0.500311,0.000382,0.000305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
7,0.498796,0.000491,0.498849,0.500041,0.497781,0.000565,0.498796,0.000384,0.000305,0.512981,0.000504,0.513046,0.513946,0.511657,0.000603,0.512982,0.000386,0.000291,0.381088,0.000768,0.381094,0.383338,0.379673,0.001015,0.381089,0.000605,0.000504,0.375937,0.000334,0.375923,0.376749,0.375161,0.00045,0.375937,0.000259,0.000229,0.497052,0.000426,0.497083,0.497983,0.496182,0.000588,0.497052,0.000346,0.00029,0.500971,0.000711,0.500976,0.502487,0.499097,0.001023,0.500971,0.000585,0.000504,0.375614,0.000374,0.375625,0.376573,0.374617,0.000466,0.375615,0.000295,0.000229,0.499953,0.000337,0.499963,0.500574,0.499108,0.000557,0.499953,0.000274,0.000276,0.500326,0.000539,0.500314,0.501429,0.499078,0.00081,0.500326,0.000454,0.000412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
7,0.49869,0.000483,0.498742,0.499644,0.497261,0.000626,0.49869,0.000381,0.000305,0.512882,0.00046,0.512802,0.513825,0.512023,0.000688,0.512882,0.000398,0.000352,0.381144,0.000718,0.38114,0.383186,0.379338,0.000963,0.381144,0.000586,0.000489,0.375939,0.00037,0.375985,0.376565,0.375038,0.00058,0.375939,0.000306,0.000276,0.496976,0.000449,0.496945,0.498014,0.496182,0.000656,0.496976,0.000363,0.000335,0.50121,0.000637,0.501235,0.502518,0.499708,0.000908,0.50121,0.000502,0.000458,0.375462,0.000399,0.375504,0.376267,0.374557,0.000534,0.375462,0.00032,0.00026,0.49996,0.00034,0.499978,0.500848,0.499017,0.000429,0.49996,0.000268,0.000245,0.500322,0.000539,0.500222,0.501948,0.499199,0.000665,0.500322,0.000436,0.000351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
7,0.498862,0.000428,0.498849,0.499888,0.497934,0.000557,0.498862,0.000335,0.00029,0.512341,0.000493,0.512374,0.513672,0.51129,0.00055,0.512341,0.000386,0.000291,0.380805,0.000644,0.380742,0.382698,0.379338,0.00077,0.380805,0.0005,0.000427,0.37586,0.00044,0.375879,0.376749,0.374733,0.000642,0.37586,0.000364,0.000321,0.497067,0.000397,0.497083,0.497861,0.495663,0.000473,0.497068,0.000299,0.00023,0.50091,0.000545,0.50093,0.50261,0.499495,0.000717,0.50091,0.000405,0.000351,0.375605,0.000365,0.37564,0.376634,0.374801,0.000427,0.375605,0.000291,0.000214,0.499942,0.000416,0.499948,0.500879,0.498955,0.000436,0.499942,0.000328,0.000244,0.5002,0.000597,0.500085,0.501551,0.498802,0.000756,0.5002,0.000475,0.000367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
7,0.499893,0.000506,0.499827,0.501079,0.498575,0.000634,0.499893,0.000393,0.00029,0.512003,0.000454,0.511962,0.513031,0.510985,0.000649,0.512003,0.000372,0.000335,0.378895,0.00074,0.378911,0.380499,0.3772,0.001084,0.378896,0.00059,0.00055,0.376,0.000451,0.376031,0.377023,0.375008,0.000534,0.376001,0.000357,0.000275,0.497076,0.000376,0.497037,0.497861,0.496182,0.000489,0.497076,0.000304,0.00026,0.500816,0.000606,0.500853,0.501999,0.499616,0.001008,0.500816,0.000506,0.000427,0.375494,0.000468,0.375519,0.376328,0.374496,0.000657,0.375494,0.00039,0.000336,0.499995,0.000478,0.499948,0.500848,0.49868,0.000687,0.499995,0.000379,0.00029,0.500297,0.000629,0.500283,0.50149,0.499017,0.001069,0.500297,0.000532,0.000504,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
7,0.499746,0.001146,0.499644,0.501964,0.496957,0.001772,0.499747,0.000939,0.000779,0.509272,0.00284,0.51045,0.512665,0.502892,0.004122,0.509279,0.002381,0.00142,0.378382,0.001162,0.378162,0.381506,0.376131,0.00139,0.378384,0.000894,0.000687,0.375885,0.0005,0.375954,0.377054,0.374306,0.000619,0.375886,0.000394,0.000305,0.497271,0.000825,0.497022,0.499724,0.495754,0.000932,0.497272,0.000653,0.000443,0.501005,0.000617,0.501052,0.50264,0.499585,0.000672,0.501005,0.000481,0.000367,0.375456,0.000409,0.375443,0.376175,0.374251,0.000588,0.375456,0.000336,0.000305,0.499955,0.000718,0.499994,0.50152,0.497825,0.000939,0.499955,0.000561,0.000489,0.500428,0.000582,0.500421,0.501978,0.499078,0.000625,0.500428,0.000454,0.000335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
7,0.49848,0.00063,0.498545,0.499675,0.496865,0.000778,0.49848,0.000521,0.000397,0.502182,0.000737,0.502175,0.504297,0.500449,0.000901,0.502183,0.000569,0.000473,0.378829,0.000833,0.378819,0.380193,0.376315,0.001046,0.378829,0.000669,0.00058,0.375806,0.000388,0.375787,0.376657,0.374795,0.000443,0.375806,0.000304,0.000229,0.498776,0.000833,0.498686,0.50064,0.497159,0.001297,0.498777,0.000707,0.000656,0.500343,0.00064,0.500472,0.501723,0.499037,0.000931,0.500343,0.000544,0.000443,0.375524,0.000419,0.375504,0.376511,0.37474,0.000626,0.375524,0.000344,0.000306,0.499836,0.000384,0.499841,0.500605,0.498925,0.000504,0.499836,0.000308,0.000274,0.500467,0.000665,0.500467,0.501825,0.498955,0.000786,0.500467,0.000518,0.000381,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,i
7,0.500563,0.00039,0.500603,0.501596,0.499703,0.000496,0.500563,0.000315,0.00029,0.50126,0.000478,0.501272,0.50231,0.500203,0.000611,0.50126,0.000379,0.000305,0.375199,0.000804,0.375149,0.37718,0.373759,0.001031,0.3752,0.000631,0.000489,0.375701,0.000416,0.375684,0.376492,0.374874,0.000557,0.375702,0.000338,0.000305,0.499879,0.000466,0.499922,0.501052,0.498702,0.000657,0.49988,0.000377,0.000336,0.500109,0.000641,0.50004,0.501842,0.498696,0.000825,0.500109,0.000507,0.000443,0.375608,0.000467,0.37557,0.377388,0.374823,0.000649,0.375608,0.000356,0.000321,0.500008,0.000413,0.500066,0.500815,0.499258,0.000672,0.500008,0.000354,0.000352,0.500423,0.000427,0.500399,0.501376,0.499575,0.000603,0.500424,0.000357,0.000321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,u
7,0.50012,0.000424,0.500145,0.501199,0.498726,0.000565,0.50012,0.00033,0.00029,0.501359,0.000456,0.501454,0.502218,0.500446,0.000688,0.501359,0.000377,0.000305,0.37577,0.000678,0.375821,0.377546,0.374309,0.000962,0.375771,0.000542,0.000427,0.375685,0.000378,0.375684,0.376523,0.374661,0.000435,0.375685,0.000301,0.000229,0.49978,0.000425,0.49977,0.500686,0.498457,0.000473,0.49978,0.000325,0.000245,0.500167,0.000579,0.500131,0.501476,0.498727,0.000816,0.500167,0.000475,0.000427,0.375477,0.000341,0.375524,0.376472,0.37467,0.000504,0.375478,0.000273,0.000244,0.499987,0.000433,0.499974,0.500907,0.498769,0.000527,0.499987,0.000326,0.000259,0.500399,0.000545,0.50043,0.501529,0.498872,0.000741,0.500399,0.000437,0.000367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,u
7,0.5,0.000953,0.500115,0.501688,0.49726,0.001191,0.500001,0.000723,0.00058,0.501533,0.001409,0.50121,0.505364,0.499134,0.001626,0.501535,0.001133,0.000809,0.376457,0.001082,0.376355,0.379684,0.373759,0.001412,0.376458,0.000864,0.000702,0.375555,0.000397,0.375546,0.376462,0.374722,0.000519,0.375555,0.000314,0.00026,0.499577,0.000926,0.499679,0.501633,0.496807,0.001199,0.499578,0.00073,0.00058,0.50038,0.000755,0.500483,0.501842,0.497566,0.001107,0.500381,0.000624,0.000534,0.375332,0.001738,0.375616,0.380045,0.365936,0.000763,0.375336,0.000823,0.000381,0.499886,0.001602,0.500005,0.507228,0.495287,0.000626,0.499889,0.000893,0.000321,0.500335,0.000902,0.500338,0.501957,0.495055,0.000863,0.500336,0.000549,0.000427,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,u
7,0.499351,0.000514,0.499429,0.500314,0.497901,0.000741,0.499351,0.000414,0.000367,0.503553,0.000776,0.503592,0.505302,0.501272,0.000931,0.503553,0.000591,0.000473,0.378105,0.00084,0.378172,0.380233,0.375469,0.000939,0.378106,0.000646,0.000458,0.375707,0.000437,0.375714,0.376431,0.374691,0.00058,0.375707,0.000352,0.00032,0.499461,0.00064,0.499464,0.501052,0.497907,0.000573,0.499461,0.00047,0.000321,0.50011,0.000567,0.50001,0.501323,0.49888,0.000862,0.500111,0.000479,0.000413,0.375598,0.000491,0.375524,0.376624,0.374639,0.00077,0.375598,0.000425,0.000413,0.499903,0.000464,0.499929,0.500815,0.49886,0.000649,0.499903,0.000383,0.000335,0.500596,0.000579,0.500598,0.50214,0.499606,0.00087,0.500596,0.00047,0.000443,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,u
7,0.499415,0.000427,0.499429,0.500406,0.497901,0.000397,0.499415,0.000306,0.000198,0.503655,0.000453,0.503653,0.504844,0.502645,0.000672,0.503655,0.000363,0.000321,0.377916,0.000753,0.378019,0.379318,0.375958,0.001206,0.377917,0.000613,0.000504,0.375564,0.00043,0.375607,0.376768,0.374722,0.000687,0.375565,0.000356,0.000305,0.499485,0.000386,0.499495,0.500412,0.498518,0.000404,0.499485,0.000283,0.000213,0.500039,0.000673,0.500101,0.501445,0.498605,0.000962,0.50004,0.000553,0.000473,0.375566,0.000459,0.375616,0.376777,0.374304,0.000573,0.375566,0.000353,0.000351,0.499969,0.000405,0.500036,0.500815,0.49889,0.000626,0.49997,0.000347,0.000305,0.500558,0.000538,0.500598,0.50214,0.499087,0.000717,0.500558,0.000433,0.000351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,u
7,0.499254,0.000614,0.499245,0.500741,0.497718,0.000793,0.499255,0.000482,0.000412,0.503093,0.000508,0.503088,0.504295,0.502157,0.000619,0.503093,0.000399,0.00029,0.377968,0.001001,0.377959,0.37999,0.375439,0.001237,0.377969,0.000779,0.000564,0.375709,0.00039,0.375684,0.376707,0.374812,0.000519,0.375709,0.000311,0.00023,0.499502,0.00037,0.499526,0.500594,0.498763,0.000496,0.499502,0.000293,0.000244,0.500089,0.000584,0.500131,0.501415,0.49833,0.000802,0.500089,0.000468,0.000383,0.375642,0.00047,0.375708,0.376532,0.374547,0.000634,0.375642,0.000386,0.000381,0.499925,0.000341,0.499929,0.500815,0.499196,0.000397,0.499925,0.000267,0.000214,0.500455,0.000594,0.500445,0.501895,0.499087,0.00077,0.500455,0.000493,0.000397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,u
7,0.500293,0.00084,0.500268,0.503825,0.498329,0.000686,0.500294,0.000569,0.000381,0.503187,0.000843,0.503149,0.504906,0.50121,0.001245,0.503187,0.000696,0.000672,0.376397,0.000947,0.376249,0.379256,0.374523,0.000841,0.376398,0.000716,0.000412,0.37569,0.000413,0.375684,0.376768,0.374935,0.000527,0.37569,0.000337,0.000275,0.499155,0.000463,0.499129,0.500167,0.498091,0.000619,0.499155,0.000379,0.000335,0.500402,0.000776,0.500422,0.502208,0.498635,0.001061,0.500403,0.000618,0.000504,0.375632,0.000465,0.375631,0.37696,0.37467,0.000557,0.375632,0.000364,0.00029,0.499945,0.000432,0.499944,0.501151,0.498982,0.000542,0.499946,0.000339,0.000275,0.500446,0.000566,0.500445,0.501407,0.49875,0.000686,0.500446,0.000435,0.000351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,u
7,0.500822,0.000591,0.500818,0.50239,0.49958,0.000702,0.500822,0.000473,0.000351,0.502664,0.000608,0.502691,0.50408,0.501454,0.000885,0.502664,0.000493,0.000458,0.375115,0.000845,0.375226,0.377241,0.373546,0.001352,0.375116,0.000714,0.000611,0.375702,0.000454,0.375607,0.377011,0.374691,0.000519,0.375702,0.000345,0.000245,0.499245,0.000494,0.499282,0.500259,0.498395,0.000764,0.499245,0.000415,0.000367,0.50035,0.00074,0.500499,0.50175,0.498422,0.001077,0.500351,0.000614,0.000474,0.37572,0.000436,0.375754,0.376593,0.374639,0.000571,0.37572,0.000343,0.00029,0.499888,0.000427,0.499869,0.501273,0.499135,0.000588,0.499888,0.000345,0.000305,0.500435,0.000544,0.50046,0.501713,0.498964,0.000718,0.500436,0.000436,0.000366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,u
7,0.501363,0.000595,0.501383,0.502574,0.499856,0.000801,0.501364,0.000473,0.000412,0.502674,0.000531,0.502645,0.503837,0.501454,0.000679,0.502674,0.000418,0.000306,0.374058,0.000813,0.374034,0.376203,0.372263,0.001054,0.374059,0.000654,0.000489,0.375617,0.000393,0.375607,0.376401,0.37463,0.000466,0.375617,0.000309,0.000245,0.499341,0.000464,0.499343,0.500259,0.498121,0.000619,0.499342,0.000367,0.00029,0.500285,0.000745,0.500239,0.50175,0.498574,0.00113,0.500286,0.000614,0.000534,0.375686,0.000448,0.375647,0.376899,0.374334,0.000519,0.375686,0.00035,0.000276,0.499972,0.000401,0.49999,0.500876,0.499074,0.000435,0.499972,0.000315,0.000229,0.500572,0.000577,0.500614,0.501621,0.498598,0.000664,0.500572,0.000444,0.000335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,u
7,0.500884,0.0005,0.500833,0.501841,0.49958,0.00055,0.500884,0.000393,0.000305,0.502849,0.000498,0.502875,0.503929,0.501577,0.000542,0.502849,0.000398,0.00026,0.37488,0.000784,0.374904,0.376385,0.372782,0.001184,0.374881,0.000655,0.000611,0.37564,0.000367,0.375699,0.376401,0.374477,0.000413,0.37564,0.000279,0.000214,0.499453,0.000456,0.499434,0.500472,0.498426,0.00071,0.499454,0.000374,0.000366,0.500406,0.00068,0.500269,0.501811,0.498696,0.001015,0.500406,0.000554,0.000443,0.375656,0.000401,0.375693,0.376441,0.37467,0.000504,0.375656,0.00032,0.00026,0.500037,0.000389,0.500082,0.500693,0.499105,0.000611,0.500037,0.00033,0.000305,0.500488,0.000499,0.50043,0.50156,0.49933,0.000656,0.500488,0.000396,0.000335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,u
8,0.497994,0.000942,0.497894,0.499986,0.496108,0.001542,0.497995,0.000789,0.000733,0.494253,0.000668,0.49432,0.495389,0.492274,0.000931,0.494253,0.000526,0.000458,0.377917,0.001315,0.378098,0.380052,0.3737,0.001649,0.377919,0.001031,0.000839,0.37564,0.000396,0.375617,0.376579,0.374899,0.000527,0.37564,0.000328,0.00026,0.499276,0.000647,0.499276,0.50094,0.49758,0.001,0.499276,0.000533,0.000519,0.500337,0.000559,0.500343,0.501579,0.498953,0.000885,0.500337,0.000463,0.000443,0.37546,0.0004,0.375426,0.376311,0.374723,0.000611,0.375461,0.00033,0.000305,0.499914,0.000408,0.49988,0.500842,0.498765,0.000473,0.499914,0.000307,0.000229,0.50047,0.000543,0.500491,0.501696,0.499041,0.000596,0.50047,0.00041,0.000306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,j
